37.21680579672109,127.18144346521196,210.24302149455553,99.92300843606837,6.3417626423522,73.61942968957636
37.20758513233511,127.1815796464807,724.9432533524252,55.600455963319426,78.5954571292563,57.27094896750461
37.138705415234334,127.1473099469407,358.36116865534194,52.30093975519689,75.60866333816688,62.49368156318934
37.21443009958081,127.14525352230254,54.75361076007046,85.80269680651791,66.17755396159104,84.35561595270177
37.16548460019808,127.18357830873938,399.18894656920224,24.902648207924504,88.40898203211933,24.040133431767963
37.20468781724574,127.18079913763435,442.4816919632607,72.82877182842702,4.410905807314736,99.99962461198321
37.14005687597358,127.21396447975577,86.04366605418178,47.792055699837064,89.38731424449766,78.33345257392848
37.211028976964876,127.13458840268012,686.6534245884242,12.151402241210274,76.57303618264531,73.88024671322621
37.19911798608746,127.1471791494151,816.0659668396252,37.082980544570034,91.64698909089694,40.17526597027394
37.13458638885231,127.20433023967759,564.6292265809974,40.40282869436991,39.91799837895482,54.42903294396694
37.20361577396522,127.12458448166609,631.4168440235933,75.1437422627321,27.17460162229154,43.314198865822185
37.13534264104308,127.17661589304211,743.8602929434862,41.59429791750178,15.75506757452999,65.49551740547933
37.15123010295331,127.1335066555997,954.9621390826543,10.393600680041482,60.53490075348571,41.69612125068842
37.15898096721997,127.14976004020976,154.3426230370012,10.377416107386983,17.49675107325891,39.94927209364635
37.14856606380028,127.18116672798118,587.8820821210293,43.66637461273382,21.38035131996392,32.98410555812438
37.168915808062025,127.15164470897317,296.80959094960934,22.532294221822823,78.42144107304733,18.630219577052877
37.13274430709748,127.15311481301889,778.1385316405224,72.41751465507058,82.19287427677766,74.02132733232266
37.169649524691756,127.15548029219069,717.0262597406607,48.870527757563586,47.24228032398249,65.70134957269947
37.18750632176817,127.14289832722517,535.3292379804491,96.70290540285876,22.27660659370888,53.043093110894844
37.1839789938701,127.14974198236916,181.97171432889203,43.66841264000026,61.28836197363214,20.59686553725021
37.15559713422362,127.18679207495998,783.3124889711559,64.25118006251492,83.4844085703482,70.19832311796164
37.146682445480344,127.13949349843928,606.3158959322601,9.68861432032454,9.862499006965141,62.431668577729496
37.16633901936532,127.21302197560722,904.6108399961013,24.069755856310813,41.00882254437892,51.301473618876216
37.135382034752304,127.19014737239327,38.68747073175272,57.729645276297056,38.89232709526814,36.85752814135649
